age,sleep_hours,work_hours,exercise_days,learning_hours,stress_level,current_income,monthly_expenses,savings_rate,savings_amount,burnout_risk,future_income
28,6.3195102110683665,13.0,1,2.526002197275875,9.286365318373843,10000.0,17217.314520536187,-72.17314520536186,-7217.314520536187,2,20000.0
28,5.720848348071703,9.814729926779142,4,4.43017530424507,6.147145009386888,50572.92322293642,47336.47685581866,6.399563562602068,3236.446367117758,1,20000.0
21,6.3056684545796715,5.95918251204114,2,6.280339272246101,4.805642069640938,45228.56116442609,28310.488076501784,37.405729150700886,16918.07308792431,0,83127.7127455859
32,5.613779656390594,12.441728541435598,0,2.9493322189350946,9.074071947069474,34595.847296845364,40256.00127502119,-16.360790153828518,-5660.153978175826,2,20000.0
23,6.768661426683773,8.461062601845805,2,6.118674649055344,5.1982358047375605,49337.970159057906,26385.441587474415,46.52102325569562,22952.52857158349,0,103870.82703557487
30,6.603544138639393,6.82458113621006,5,2.0032620290683285,2.8344533739571065,52404.15190697794,15632.147201728316,70.170021586311,36772.00470524962,0,110567.74726773826
29,4.337780779082207,6.3412150858012915,3,7.2866396479231375,6.2971240860053275,17319.905319076355,21837.74895809042,-26.08469016304642,-4517.843639014063,2,20000.0
25,6.481441994233933,10.172657438670912,2,3.6711256357893047,6.512608561070339,40337.69461596591,8358.781469947771,79.27798911284505,31978.91314601814,0,137007.70332696312
26,7.576146312640013,8.977658772372827,1,2.9457651515624326,6.80677617857462,10000.0,23661.59660567791,-136.61596605677911,-13661.59660567791,1,20000.0
24,6.10088814779725,9.1901507538917,5,2.1292881680178386,6.349048873803599,38144.60215732326,27065.11451358196,29.046017043368693,11079.487643741297,0,53440.493096631275
30,5.847103227588438,11.073006238143861,4,3.8412923343246828,8.082404098341678,34408.866339569664,25548.673548225343,25.7497375935203,8860.192791344321,1,43448.71530844736
22,5.122299226883148,6.895690816980712,1,1.184776386086401,9.00054154385879,47378.6352614086,40961.88670164237,13.543548741668538,6416.748559766231,2,21675.199075048346
31,4.642007958375595,11.232309256547296,0,3.903201721783341,10.0,23904.1715556411,23210.394027245104,2.902328268440966,693.7775283959963,2,20000.0
28,7.3313492670632545,7.461685354412619,0,7.198974050666163,5.618678813060143,33677.70196222722,5000.0,85.15338129184711,28677.70196222722,0,153267.22400363386
31,6.318521670420804,12.828014747824714,1,4.622576800520332,10.0,10000.0,67528.78013151737,-575.2878013151737,-57528.78013151737,2,20000.0
33,7.272021562003423,9.69747803198628,3,2.6449627681867183,6.982363357293513,48362.557315507554,16712.69750220012,65.44289956966118,31649.859813307434,0,98131.40516396626
26,8.031323744579469,6.659522940447245,5,5.452526633137617,2.950757518848712,38674.0012480889,36624.94130549495,5.298287936253316,2049.059942593951,0,26186.015864531262
25,7.4212476849103455,4.449163833359041,2,5.275791551749814,3.886208685761506,41308.62156730914,6949.039947462148,83.17774913854429,34359.581619847,0,159909.6128429143
29,5.957627678561204,10.117849444558022,4,8.913219925171433,7.390950564618107,17598.53895947911,27942.546081620254,-58.777647087399544,-10344.007122141145,1,20000.0
21,6.644867664657555,7.751639448019633,2,6.581442037080812,6.028850778998043,45970.93262279507,15465.450303143603,66.35819762448124,30505.48231965147,0,133946.38512518784
25,5.885227134843082,8.188868610956328,3,5.61119625434569,6.837431712138905,64791.245552713386,5000.0,92.2829080420563,59791.245552713386,1,163118.46196796888
26,5.791711537398337,10.032392018348215,3,6.810133096719095,8.223864132391567,37226.30921685714,21606.280059489443,41.95965027415207,15620.029157367695,0,73721.31636416148
25,6.842815162402624,10.52082765250131,1,4.731237863639875,7.191062449882488,49751.333621224665,24399.21570123403,50.95766500051175,25352.117919990636,1,96161.76383116873
26,5.667706116881828,10.947420681338581,2,4.849173638187601,7.171888371950429,26940.684653111726,22373.368916126,16.95322815954563,4567.315736985725,2,50559.803713580346
26,4.290848380911299,6.1503173832341265,3,8.317880606863131,5.208667542816148,38847.15714929417,27917.360179404594,28.135384341986956,10929.79696988958,1,70215.65005204036
27,5.611852104272623,11.351789499249177,0,1.728841946367504,10.0,17029.89079062749,21765.90295928979,-27.809997297626794,-4736.012168662299,2,20000.0
24,6.193118851312628,7.341909327663701,2,6.935891026281879,4.894911649801769,51821.82707040194,25829.79779363856,50.156528139102875,25992.029276763376,0,107113.1054512834
34,8.021398497831923,4.0,2,4.778417048624449,3.443945496125954,42397.60865748095,27041.344019851553,36.219648050645006,15356.2646376294,0,67817.2304584486
31,6.009062550128634,6.1431193062799085,5,4.417021157493296,3.408141207963186,21710.70421260906,24577.862934754787,-13.2061986293404,-2867.1587221457266,0,20000.0
34,7.011924091029275,8.93605018426513,2,3.8942081326125746,5.31785505504336,27972.067347428776,22950.690013575062,17.95139869887123,5021.377333853714,1,37711.2489151786
34,6.331691766037931,6.542371507837721,4,5.307348041128376,4.221295227375168,40916.29258897469,14276.157876452715,65.10886746298327,26640.134712521976,0,115692.44177676563
34,7.726405143870384,8.323911061647912,2,4.912941066990667,5.629682538959216,53857.97523946262,32133.347248049373,40.33688213272313,21724.627991413246,0,58168.6093227958
28,7.657096385463959,9.176504975058357,4,4.170595226546066,3.6425643936876275,62192.90805277777,21604.031832401673,65.26286917783585,40588.8762203761,0,129406.01366459203
27,7.67617510523992,8.137229193781428,3,3.594684509766698,4.275507021356676,37988.11931432265,20634.091293425212,45.68277749500079,17354.028020897436,0,88360.85976509847
29,4.766016470582647,7.511291324286566,4,1.1893390950981293,6.963910119380079,19530.26989195929,31147.531726051107,-59.48336555694348,-11617.261834091816,2,20000.0
27,6.706724047244994,5.998607874023548,2,3.5523925112966594,4.08231809891984,43576.97710485692,27543.49632401876,36.79346720690988,16033.480780838156,0,75786.04718239262
23,7.258938600121947,8.543887616430665,3,3.9754097074780566,6.941239422568076,66773.23598548527,16621.35614534105,75.10775702265786,50151.87984014422,0,132999.40408210436
23,6.881538562589331,4.37008522483053,3,5.302462144333684,2.0809663072321323,15658.773920162279,40007.90371525925,-155.4983162745901,-24349.12979509697,0,20000.0
28,7.136596325821829,7.128003916561157,2,8.926171769363009,5.20923645000792,25681.065260666033,10729.312181051442,58.22092241054809,14951.753079614591,0,114626.59081839246
25,6.558351004285478,6.6444317818784775,1,3.7680876129731624,7.5364055192392625,49164.46516369965,12622.30547307107,74.32636472085393,36542.15969062858,0,128155.51092141742
24,5.755215793273473,8.02124629698217,0,2.95253829250566,6.930940791327,42303.987028812495,33020.2476141215,21.945306026044314,9283.739414690994,1,39973.015383528604
28,4.802902615013748,8.073340401381461,0,3.571007817393804,9.124141735189268,31824.70407602798,46013.62716897332,-44.58461910297281,-14188.923092945337,2,20000.0
26,5.854430571351525,10.41991334886749,4,5.30668953520423,7.488384785749467,43301.708099521784,18071.17369324674,58.266834066422625,25230.534406275045,1,95730.1876675648
22,9.0,11.666954554499199,1,6.177270919592545,5.52670682524708,54663.178027814734,29953.856472797746,45.20286314572477,24709.321555016988,1,79234.81909867376
24,6.014348823909328,6.26444231952606,1,6.456690426139086,6.540389561521815,38524.954867112516,10691.63730077973,72.24750207324233,27833.317566332786,1,136440.62771161963
32,4.540609773909257,12.485665250540059,3,6.655415996468532,10.0,37209.88458561855,13852.176206928336,62.772858983061354,23357.708378690215,2,101596.5598003449
31,7.2326493607290825,6.941408800957136,2,6.938461175223949,4.770914341431595,48835.36254888575,38586.37830064818,20.986808970606102,10248.984248237568,0,31851.286955777236
24,7.355460008682645,8.845053565846179,2,4.44223272505366,6.83139638837083,35942.27677143706,29389.156369085635,18.232346392588898,6553.120402351422,1,43057.49931120163
26,7.78732439015214,9.521725978296635,1,9.106280367482416,6.866269539378168,57137.85341317195,38958.75706168933,31.81620460962541,18179.09635148262,1,88679.66411728805
26,6.97097850370678,13.0,5,4.290462957682472,6.446121295139787,70401.09517726526,38035.70505323623,45.972850340658965,32365.390124029036,1,71773.00107835133
21,7.345601514466951,7.415435324474672,4,5.218681152681818,5.489570514892934,26605.87047805507,5000.0,81.20715499940482,21605.87047805507,0,140005.52342475427
34,8.340217134841991,4.9065239740438935,4,7.591654143545384,1.3721077384968328,21249.617008239264,10648.547919332943,49.888283091388864,10601.06908890632,0,106982.19940959827
28,5.754526507937885,11.480758940385963,2,6.132850055975531,9.84174626766031,45575.78858035065,28293.70961893371,37.91942937190967,17282.07896141694,2,48256.04190494733
26,5.556149294576283,6.8332528824091305,4,0.5183065119545232,5.137461448342215,20717.432154581464,5000.0,75.86573489082575,15717.432154581464,0,110327.4550884468
23,5.405413460447071,7.7768228388488145,1,5.011271660593706,7.6669246001356,20461.33781569694,12348.339488751053,39.650380635043284,8112.998326945888,1,78959.65911844854
34,6.234230413506017,6.264500692147649,0,6.7239295121729725,6.735375642790664,10000.0,42123.60885292492,-321.2360885292492,-32123.608852924917,1,20000.0
29,7.933422419825169,7.782592453902162,0,2.313059440940884,6.2964568980122735,34266.21628642187,18501.20948066938,46.00743389342185,15765.006805752491,1,61286.406919138506
22,7.028068367746235,6.819216927589118,3,6.501385590257973,2.468091925764848,39505.14545759125,33523.58294345242,15.141223870596892,5981.56251413883,0,46780.48491464614
31,6.988691952709218,9.852883632989542,2,5.780307880026906,7.395765415275409,32239.55516286651,24661.980758171936,23.503966994626577,7577.574404694573,1,34688.742929293156
28,4.680692071335276,8.661583259443958,2,7.367840967702746,8.547620335244293,60854.99775298257,16840.7649484646,72.32640609597392,44014.232804517975,2,122801.44913978984
30,5.806813172763581,7.137889678770643,0,3.616137355322718,8.047871827898332,59738.30900569176,5029.488727593605,91.58079829960636,54708.82027809815,1,149193.29880899197
23,4.664342367137963,10.491743953317854,2,6.99178683117849,10.0,68932.65946032635,27799.625278772528,59.671329241587756,41133.03418155383,2,128369.26681245728
33,7.671245789321544,9.009993501349198,3,5.319216494801663,5.727559799344319,40697.92698900563,42455.26646882636,-4.318007352795802,-1757.33947982073,0,20000.0
32,8.085646492885733,4.807903499111889,2,8.532100608104574,1.3109444044111593,57757.28587766165,17181.670242810942,70.25194314150387,40575.61563485071,0,146030.41695307213
25,7.279566727240382,10.339406628168604,3,10.57209987562665,5.329125988055898,44632.7897318073,25823.18025074632,42.14302891234338,18809.60948106098,0,97318.11430137363
26,5.513213954260455,8.869735767705269,1,8.076660878105105,8.754469863918242,43125.73468779431,6762.534359776095,84.31902804964835,36363.20032801822,1,133543.03063214145
30,7.982022493615791,11.281464975183084,4,5.9610373562164485,5.8584061906011495,32989.20887056808,16933.897704999436,48.66837282628103,16055.311165568644,0,104942.76889940065
26,6.24674508997479,8.747834852685289,3,9.64200799212361,5.8376186508515335,10000.0,29090.579913538728,-190.90579913538727,-19090.579913538728,1,20000.0
24,5.285540719247338,6.91658129886481,1,6.206956083335967,8.410389130244948,49559.37182520984,33924.58984479775,31.547579003935223,15634.781980412088,1,72078.08091936576
23,5.535595745388307,8.091409333396326,1,3.1841085729547673,7.753683752181275,57312.04354792035,31671.384999498245,44.73869183705371,25640.658548422107,1,77604.79402398797
24,6.069843364408163,10.107838661761441,3,4.921453386096849,8.369802320354413,17115.731075526255,5000.0,70.78710819925485,12115.731075526255,1,128083.59863324661
21,6.549578520484706,6.958525880598275,4,6.523344372590003,6.139705731260175,39854.52006726088,19516.781930383084,51.02994115235764,20337.738136877793,0,111991.65903938391
24,6.338655788348206,7.619406425784883,2,6.651908311240128,6.749349476107412,54874.70752621854,13392.626676464519,75.59417210549019,41482.08084975402,0,139721.99770165706
21,5.087331581828973,8.056622840001866,1,2.749470220384681,8.996532320004516,34607.51835031873,21291.660690195476,38.47677699779538,13315.857660123253,1,67822.23141312186
32,7.713316409185642,6.201256779568254,4,2.812935427080655,2.7788518991662245,57896.55509998402,23665.702774151858,59.124160784208065,34230.852325832166,0,107080.95574209068
21,6.349394080563156,6.987353150742851,3,4.3173803075803034,6.536492367618255,37895.75449963947,37796.22269434285,0.26264632176032243,99.53180529662495,1,20000.0
30,5.786246143729349,8.845100383608381,2,6.069087226912381,7.854428417755844,32122.62203952609,28542.84444032231,11.144101483368797,3579.7775992037787,1,42728.563988892834
34,7.6103023619827646,10.904955495306016,2,6.3251250997598385,6.547464346826063,58754.3036941185,42013.98367464502,28.49207456635937,16740.32001947348,1,50280.83357568685
26,5.316593811733469,9.13429396942095,1,5.282610248209621,7.531734839759351,25993.693957898544,16605.876226873843,36.11575079028766,9387.817731024701,1,69853.23694837901
25,4.871109816425485,8.408277481261957,3,3.331142532964705,7.347587555101393,29126.4395226281,7995.081304938132,72.5504337777818,21131.35821768997,1,122488.4845513252
34,7.772487446598739,6.837458452095378,2,8.473885886038605,3.536766234609206,26566.811729240406,42462.91168984557,-59.83442846892062,-15896.099960605163,1,20000.0
31,8.39138784955034,10.690320823440464,5,2.8558838763139205,5.215262301109254,22861.070957691056,30201.462854807578,-32.108696529140616,-7340.391897116522,1,20000.0
24,6.0379039813486015,9.367010999893685,2,7.604681489707523,8.866031428187107,42295.50876061582,16080.738791693242,61.98003224714229,26214.769968922577,1,120463.91814936914
33,6.454029992082855,7.086540472961521,2,6.477646566900731,7.005509443327775,32305.980973322457,30253.874542123445,6.352094470969927,2052.106431199012,1,49835.48424181448
31,5.353335285479097,10.2972969173698,3,7.5606646077434565,10.0,47329.19644624686,35023.114806393176,26.00103649304517,12306.081639853684,2,69889.75325398396
23,6.505492550243393,9.619154123020934,5,4.111133414154166,5.343677589770101,13980.394967027132,26430.289756091104,-89.0525254717563,-12449.894789063972,0,20000.0
21,6.0242947362688035,6.872939301267528,4,4.714691603821592,6.008747259248511,23161.778642433757,16251.562863681542,29.834564458241946,6910.215778752216,0,79877.81220396084
26,6.397871559965001,8.297243487471599,2,5.110085114562087,5.569395219187953,40773.686342895555,19704.846341731893,51.67263961364807,21068.840001163662,0,102589.2000431785
22,6.909258387597243,7.514454543514126,3,4.04720447879697,5.150718243807521,62045.20895805575,28487.45797419762,54.08596658372782,33557.75098385813,0,101865.18865127224
28,5.401854521969153,13.0,3,5.450516906990197,8.12079626917597,45677.53223376281,27386.655464268246,40.04348719166303,18290.876769494564,1,59350.80620326523
30,6.138188660767432,9.563489766251317,2,8.158178912142414,8.211750539663017,31159.14107724336,39547.120693424964,-26.919803711494627,-8387.979616181605,1,20000.0
25,4.6962185782218215,8.873524109696481,1,2.406332305664054,8.885051813712218,17657.02969929554,21689.07745117563,-22.835368238866113,-4032.047751880091,2,20000.0
27,6.145012715886712,9.445326112153428,2,3.68557658357782,5.523068315328084,30282.30927390859,13434.872819493796,55.63458289137362,16847.436454414797,1,91185.12702639596
30,6.406565929083,11.258325176394996,1,3.468509362587487,8.037578216179433,39362.73816185769,55924.65195484039,-42.07510596666549,-16561.913792982697,2,20000.0
32,6.728982425061078,8.333239711123069,5,4.811163475727905,6.730751758107953,10000.0,27093.85839385283,-170.93858393852832,-17093.85839385283,0,20000.0
22,6.739576540363209,7.320181404268487,2,4.7289474620422585,6.330944049021937,21799.448946281278,35011.153094674446,-60.605679441483886,-13211.704148393168,1,20000.0
33,7.4039227507368555,10.188566456194835,5,6.5446291688814116,5.959453140316311,28936.660530295416,31262.180464310564,-8.036587123038718,-2325.5199340151485,0,20000.0
28,4.96033348072668,8.150110867997377,2,5.06744620584275,8.240267232571771,36138.87089222558,27238.89326273067,24.62716020109397,8899.977629494912,2,55129.65381591449
22,5.013722970049706,6.360209341838994,3,5.605766553438604,6.484822779274559,39184.95280376943,22267.075231081988,43.17442375752974,16917.877572687445,0,79902.67772477576
24,7.02895793639252,5.970627136487883,2,5.796896091024001,4.971934645660973,30836.983326892972,5000.0,83.78570320255842,25836.983326892972,0,140784.34786073613
21,4.461038722994584,11.558593101679067,1,5.490808122411623,10.0,47588.09773304376,12241.345110426151,74.27645631246546,35346.75262261761,2,130431.01349996094
25,6.683300212104993,8.763289133838569,2,6.406626122915184,5.601691909213275,41870.60354545697,28949.430561007535,30.859772466431057,12921.172984449437,1,64196.75863462143
29,5.319707060410106,7.320865232015198,0,4.75535323573451,9.103787571336047,34449.0507324223,5000.0,85.48581196377012,29449.0507324223,1,129907.78948379864
21,8.072814640917182,8.031330177915873,3,8.292736792149995,5.564677940028236,49656.63071406898,25859.42071252336,47.92352936423306,23797.210001545624,0,115878.66184749693
29,6.750452407727778,10.114889436016703,2,10.083239693437584,7.110402913336243,48429.109247652,32934.76613037188,31.993863521310455,15494.343117280121,1,85364.01775710504
31,6.280843980286939,7.91318896831591,4,6.41246194953414,5.152710074254431,18193.021738805914,34999.34340524119,-92.37784633977108,-16806.321666435277,0,20000.0
28,7.727720877139179,5.6011605416451635,1,5.455982327418122,3.8309503940385996,39519.586462620326,32177.862969576472,18.57742995359538,7341.7234930438535,1,36027.38170224546
26,5.436597993429049,9.15168170429585,1,6.249164618634488,10.0,53353.90797200801,36500.70341940536,31.58757285678987,16853.20455260265,2,55496.71927918701
27,5.626590365912191,10.916695635147127,2,2.7979338282327118,8.379486612467815,55862.33918953267,44267.336598902526,20.75638571326205,11595.002590630145,1,49103.96473920989
23,5.238545166344891,10.7829286359445,5,5.36021093493083,8.306233465841899,45563.631859529305,38153.415224910204,16.26344593746275,7410.216634619101,2,48955.86903422895
34,5.634960773651007,7.38134012372551,3,3.537350786102783,6.366135592729092,36500.6715738041,27361.976786823165,25.037059300409204,9138.694786980937,1,51361.448517728975
21,6.561115609367388,11.038345312916759,2,6.01995383448066,7.714426991373062,46319.79691348654,23384.56174272697,49.51497350818849,22935.23517075957,1,98971.61957667426
25,6.993951871993721,8.925899947343245,2,3.5472813840457054,5.704248401472179,52116.60146937675,26375.654494632294,49.391069734026324,25740.946974744456,0,84058.8472745002
34,7.461421685367543,10.982294687757454,0,4.310445109282208,7.059426162417168,41737.479235143466,21694.02217990337,48.022682305076195,20043.457055240095,1,83398.4921088839
32,4.675275953099261,9.647374060005108,5,1.256058188953895,8.388331837149844,43429.06218367631,38410.9687869475,11.554689750162183,5018.093396728807,2,20000.0
32,6.3281370135367085,5.456806314734661,3,2.653508620104664,3.907343663800553,36252.952684970216,31865.20249961185,12.1031525996983,4387.750185358367,0,20116.1408900005
22,5.391835468809198,11.993477875016692,1,5.709747605872093,10.0,19948.221983744803,20427.08254663928,-2.400517516221183,-478.8605628944788,2,20000.0
34,6.294712908511899,8.603567702397907,3,3.262307843363139,6.5976548661685515,37384.53819621767,40889.05340334514,-9.374236987316955,-3504.5152071274715,1,20000.0
25,8.83416358012704,9.653587647827635,1,7.127547967571154,6.245268778266015,29843.29081179199,21497.453751584668,27.965538763270803,8345.837060207323,1,62060.562411107894
28,6.791861762000015,5.811910743056312,5,3.092221823173375,3.0041396989375846,29891.17933505438,13650.74024712067,54.33187799615523,16240.439087933712,0,100209.77589980094
31,7.399464971148246,9.51065300015613,1,5.906509002571542,7.936005695449914,61507.51733740234,24871.08944019046,59.564146763136385,36636.427897211885,1,96330.15768773129
29,8.460691272161046,10.70585546548532,3,3.476248742056483,5.251045878491277,54273.3606659575,15110.398195939335,72.15872020724672,39162.96247001817,0,125094.82392988025
22,7.627358243174758,12.370640673196808,1,5.770939550067052,10.0,14597.513637473909,36234.46885044704,-148.22356567236196,-21636.95521297313,2,20000.0
32,6.052085520313016,11.300799589590564,3,1.930425341809721,6.484137939517426,23726.818355854903,14854.813794340298,37.39230615943634,8872.004561514605,1,54040.449164356934
23,5.224167913430062,9.60844940789208,4,4.093634048740883,10.0,34546.56933171147,23615.56446147007,31.641361448320314,10931.004870241402,1,55706.42028016668
23,6.469855730479149,5.411245293303228,3,3.30757342942453,4.609400918116326,30390.516547960564,36276.489903347094,-19.367796352186463,-5885.97335538653,1,20000.0
21,5.932294215781314,8.764545580994843,3,6.76646515061796,7.172780676434968,44761.27410255687,16453.57649697588,63.24149205566065,28307.69760558099,1,116987.31756825291
28,4.975478713380825,7.314980869574139,4,5.924524928908409,6.077722289797095,21346.223832891978,29933.72239983572,-40.229591117242165,-8587.498566943741,1,20000.0
26,6.7409249972894685,8.969955749632494,0,2.5348478907690355,6.17517158450339,54377.97941947923,13319.015697946563,75.50660057593932,41058.963721532666,0,115108.88773613579
32,6.765886298059333,6.067348334409802,2,4.593638526758239,4.739391097125192,39339.91682587261,27932.597526366168,28.996805839722096,11407.319299506446,0,46226.36038888768
33,8.269116700263286,8.079666184416197,1,3.455364314554331,4.905029407072358,34892.31932933234,31806.962186290264,8.842510908835925,3085.357143042078,1,26473.459613430638
28,6.138236931163187,7.465633832387863,5,6.900514387737085,5.277381697761485,39785.20835926341,24494.193619822385,38.4339189614442,15291.014739441023,0,77725.53296767233
31,6.780121388969449,7.4036672880615075,2,7.5430482953078775,7.042850600071656,33737.378897274524,25402.31544973983,24.705723206636083,8335.063447534696,1,66036.17219449239
29,5.834514585309785,7.423527628017691,3,2.1167097069783734,6.567979955306176,10000.0,30327.829858726356,-203.27829858726355,-20327.829858726356,1,20000.0
25,7.373169430693466,8.22829056722351,3,6.653405948762962,5.44911761620093,40178.88971157214,21633.896984506366,46.156060707980515,18544.992727065775,0,94767.2345810601
34,6.37538220380987,9.072389518096044,1,3.3534078614845813,8.045180271754958,35188.80417048163,35674.64357295554,-1.3806647140383923,-485.83940247391,1,20000.0
32,5.327408391147257,4.0,1,4.494166454561362,4.417661415736495,25683.144810208705,41453.69256810509,-61.4042706780511,-15770.547757896387,0,20000.0
34,6.486528178334842,4.0,1,5.064508458121914,3.350947319529066,56461.44747124872,13890.584088836542,75.39810842449639,42570.86338241218,0,121410.06760849002
23,6.890522897565001,7.822617320156249,2,8.633212327110945,4.523796773648825,50041.57020089841,46204.71489349242,7.6673359608869855,3836.855307405989,1,54695.0396109351
25,6.755273387413563,8.104461910588771,1,2.9923005459382295,6.423683709885468,76582.85059868876,21358.146886018774,72.11105786863402,55224.70371266999,0,99723.04203632704
25,7.54589671549587,8.878222433207881,0,6.669499445286604,5.0214993813840305,52522.4275178868,48932.139396638195,6.835723882004332,3590.2881212486027,1,37005.47428378792
25,5.051943627959311,7.044655290287552,4,2.6569911836607645,5.780596472455359,30348.47399454585,21520.994969633648,29.087060609698707,8827.479024912202,0,57421.38125464263
23,5.657257409985059,8.518930388045364,5,2.5188128303185313,4.733958539056609,26413.159320973195,33488.542901703644,-26.78734298593462,-7075.3835807304495,0,20000.0
31,7.139787331795537,8.75304641003611,2,5.05692689683831,6.724451299421199,32585.415980704674,33424.12733835289,-2.5738856859917174,-838.7113576482152,1,20000.0
34,5.774731022038929,7.030883806269057,2,5.0434589819794455,7.17836651000385,30000.570764820324,20352.26154131977,32.16041887714511,9648.309223500553,1,54015.44122935642
30,6.740471249330207,10.526911643482201,0,0.0,8.222340532674929,41631.75045780949,25871.528658152834,37.856255445296256,15760.221799656654,1,51501.83433045936
34,4.080254752588237,8.85397262291012,3,7.319192578750995,6.946770640699881,16918.039342615004,42278.80667628173,-149.90370231487321,-25360.76733366673,2,20000.0
24,9.0,9.59392219092658,4,0.7217717511382977,3.5598171860271144,49709.298460690465,21133.810602855927,57.48519641739001,28575.487857834538,0,89447.35574643793
29,6.230281468442664,8.637691462567705,1,4.708125127773397,7.917190378217291,41367.94554057142,19989.447204944947,51.6788978912661,21378.49833562647,1,97457.75070076746
33,7.693956259988278,12.70734620612344,1,7.655230903210611,8.970443510312457,47986.96461683043,11158.393585766618,76.74703187654205,36828.57103106381,2,129481.34991431818
30,6.163102174416509,9.692794138235307,4,9.418367933377358,8.436699522014116,22837.802844587157,43810.62664125918,-91.83380704086795,-20972.823796672023,2,20000.0
29,6.914698528730887,7.52401336758555,3,4.27390027262284,6.46580633548357,43700.331555040844,19230.68126194476,55.99419826432302,24469.650293096085,0,85890.1958953802
22,7.991919646345273,10.141933768736802,0,2.1341018327658245,7.243823767091058,59487.648713044546,39399.76261537534,33.76816285775354,20087.88609766921,2,61081.5414009054
28,7.665806019208386,5.224790165086656,3,7.581096451535916,3.161347723027567,27092.39123349676,17783.742195148297,34.3589052665065,9308.649038348463,0,88572.48253861399
28,6.295545020314775,8.739200525334208,2,6.730313100240524,6.331121146061049,26682.164387841905,39023.01538234497,-46.25131160696373,-12340.850994503067,0,20000.0
27,6.364745674606308,9.138320580183981,2,4.02201542084305,8.560076511375609,50679.36200075898,34679.717400673,31.570335474717236,15999.64460008598,1,44632.52280110058
28,7.503566560183286,8.762041524157397,4,3.7685250835815873,5.044044781594519,25464.234226936256,22258.816947203697,12.587919397716837,3205.417279732559,1,38867.44461420081
34,8.8332444042853,7.832442258322225,4,3.565215672681137,3.7135209335592636,36500.74025264096,16188.688344526963,55.64832868463358,20312.051908113994,0,83321.50856867213
23,6.692282674399041,6.475453286325969,2,4.310826928530733,4.9552242308345855,62135.99018488517,17163.633094503344,72.37730815356272,44972.35709038183,0,127687.50149010145
33,8.45706364054164,6.9213059758980755,5,5.632136284803262,1.2626802818975893,26894.96662116061,17010.401558778754,36.752471946199805,9884.565062381855,0,64186.93913156927
26,6.258585589579794,8.704149832494767,2,3.8679708345264565,6.693151608394864,63166.63148311398,37782.198161483684,40.186460359875596,25384.4333216303,1,69929.52379972172
21,7.4519603635098015,6.272961535144015,4,4.120839448875519,3.3815921382565794,34963.273870688034,26922.76437536087,22.99701545417358,8040.509495327162,0,50187.00495495775
27,7.601155762247286,12.040335231294545,2,6.2825580388211515,7.610784287044125,23181.980097417247,11618.53080989556,49.88119754623547,11563.449287521687,1,89139.60262315189
21,6.090039496147226,4.0,4,2.0351717178822546,3.172526614868798,49055.56232683941,21974.39906798704,55.20508169577266,27081.16325885237,0,99082.53970292627
29,5.752921920698358,7.853124264910792,5,4.248128560172841,5.698610075139002,41616.22201939101,23427.758776716604,43.705224453578516,18188.463242674407,0,83770.92922577112
21,7.645389188547353,8.720779278215394,0,1.648117961801797,7.892706804915362,40197.70391330034,5000.0,87.56147860886743,35197.70391330034,1,142492.50388421596
21,5.968443062756943,9.514841855666578,5,5.2168249467058025,4.61601625553921,28469.22609222452,22641.84502688597,20.469053308513065,5827.381065338548,0,37640.47694055611
27,5.605650087324597,6.668150545475146,4,1.1211891837162509,3.611522593456627,41506.79425678172,33678.3157123448,18.860715901127048,7828.478544436919,0,38979.33158471561
22,5.816040498200903,10.768589587776425,4,6.780020253652859,8.814168144305768,10000.0,23348.465412910708,-133.48465412910707,-13348.465412910708,2,20000.0
34,5.964386661574588,5.712337912374155,1,2.370725208415989,4.928155836580202,43281.471051771565,28052.882544959823,35.185006740172746,15228.588506811742,0,48922.47773204085
25,7.356617104625678,7.367742822784864,4,1.4548428692770914,3.9471823398743004,59458.73800279081,30814.157569273266,48.175560726117425,28644.58043351754,0,73145.08946584469
28,7.015042673276188,9.741495110558848,4,4.272773408196764,6.464184563309724,13518.5695371144,20888.77311074713,-54.519108352391065,-7370.203573632731,0,20000.0
28,7.215658244757891,10.580377129585504,1,8.422214583354101,7.515304151364087,33898.37175559166,33769.055933924705,0.3814809236246674,129.31582166695443,2,28075.25556727651
23,6.921379811098083,5.691997407237805,5,6.422384906843151,3.3513310135172447,26880.40278777919,42489.811573980405,-58.06984705339989,-15609.408786201217,0,20000.0
27,5.9061598377533615,13.0,0,1.1553717890920687,10.0,17334.189491307014,6713.696350631144,61.269049504748864,10620.49314067587,2,82946.74070053101
23,7.197102855908272,6.705016873665581,1,2.313749464710918,8.17411968021898,10000.0,20861.802971121513,-108.61802971121513,-10861.802971121513,2,20000.0
26,7.682453826605304,5.875635044944435,2,4.208799253508586,6.035988651784129,22287.461245117967,52955.409801444555,-137.60180318000263,-30667.948556326588,1,20000.0
26,7.084503216119309,9.505429783546514,3,9.476706323541723,5.474486366785564,36364.35076920389,27046.784598495993,25.622803579924557,9317.566170707898,1,64922.51919419357
23,6.949655906625851,7.8034130928370855,3,3.1220917040622638,6.502938880739561,57237.05572702801,24581.776594107938,57.05268853914836,32655.279132920074,0,113503.28961162324
